Date,Region,Rainfall (mm),Temperature (°C),Soil Type,Soil pH,Soil Nutrients (N-P-K),Latitude,Longitude,Altitude (m),Planting Date,Fertilizer Usage (kg/ha),Irrigation (mm),Pest & Disease Prevalence (%),Previous Year Yield (kg/ha),Maize Seed Variety,Market Price (KES/kg),Planting Density (plants/m²),Harvesting Date,Crop Health,Topography,Satellite Imagery,Price of Fertilizer (KES/kg)
2023-04-01,Eldoret,24,24.0,Loam,7.4,20-36-23,0.4251,34.8105,2554,2023-03-01,63,67,19,471,Hybrid-1,22.7,7,2023-07-15,Good,Flat,Drought,135
2023-04-01,Nairobi,92,29.7,Clay,7.0,32-10-12,-1.7591,35.5969,1738,2023-03-01,63,50,14,314,Local-1,19.3,5,2023-07-15,Poor,Flat,Drought,190
2023-04-01,Eldoret,126,28.5,Sandy,5.6,41-10-32,3.4824,37.6846,1682,2023-03-01,99,34,8,467,Hybrid-1,18.8,4,2023-07-15,Good,Flat,Drought,186
2023-04-01,Mombasa,13,25.5,Clay,5.7,37-21-30,-0.9723,38.7328,2312,2023-03-01,144,72,9,386,Hybrid-1,19.0,4,2023-07-15,Poor,Hilly,Drought,114
2023-04-01,Nakuru,136,20.4,Loam,7.1,10-22-18,-1.2675,36.1406,1320,2023-03-01,53,22,9,270,Hybrid-1,24.1,7,2023-07-15,Poor,Wet,Drought,186
2023-04-01,Nairobi,150,26.8,Loam,5.6,47-34-42,2.5909,38.8942,2890,2023-03-01,82,92,0,213,Hybrid-1,21.4,7,2023-07-15,Average,Flat,Drought,129
2023-04-01,Nakuru,9,23.5,Loam,6.6,15-25-15,2.5094,35.7808,2133,2023-03-01,108,75,6,267,Hybrid-2,24.1,5,2023-07-15,Poor,Hilly,Normal,134
2023-04-01,Kisumu,28,29.8,Sandy,6.8,43-29-40,2.2171,37.6916,1092,2023-03-01,70,30,10,488,Hybrid-1,20.9,8,2023-07-15,Good,Wet,Normal,114
2023-04-01,Nakuru,50,22.3,Clay,5.6,24-38-39,3.7959,37.2087,2067,2023-03-01,118,11,6,338,Hybrid-2,19.4,5,2023-07-15,Poor,Wet,Flooded,147
2023-04-01,Kisumu,20,20.8,Loam,6.0,44-27-48,2.3868,35.0209,2529,2023-03-01,96,55,20,461,Hybrid-1,23.9,4,2023-07-15,Average,Flat,Flooded,139
2023-04-01,Nairobi,117,22.9,Loam,5.7,35-42-41,2.5681,39.1928,2956,2023-03-01,143,39,20,308,Local-1,21.5,8,2023-07-15,Good,Wet,Flooded,179
2023-04-01,Mombasa,7,20.6,Sandy,6.4,13-38-29,-1.5421,34.9737,2353,2023-03-01,60,89,11,304,Local-1,22.3,5,2023-07-15,Average,Wet,Normal,116
2023-04-01,Mombasa,60,27.6,Clay,6.8,30-23-25,1.759,37.2639,1154,2023-03-01,123,65,4,337,Hybrid-1,20.3,8,2023-07-15,Good,Flat,Drought,180
2023-04-01,Nairobi,123,27.8,Loam,6.4,14-47-23,-3.3878,38.0128,1852,2023-03-01,92,20,3,348,Hybrid-2,22.1,8,2023-07-15,Average,Flat,Normal,178
2023-04-01,Eldoret,39,25.1,Clay,7.3,47-24-19,-2.6169,38.8113,2043,2023-03-01,136,48,9,486,Hybrid-2,19.7,8,2023-07-15,Poor,Flat,Flooded,107
2023-04-01,Kisumu,68,21.6,Clay,7.3,42-29-38,2.0695,36.1007,1343,2023-03-01,57,26,12,500,Local-1,24.3,4,2023-07-15,Poor,Hilly,Flooded,101
2023-04-01,Mombasa,102,22.7,Clay,6.1,49-38-15,-3.8474,39.7722,1551,2023-03-01,130,74,1,256,Hybrid-1,18.3,8,2023-07-15,Good,Flat,Normal,110
2023-04-01,Mombasa,9,27.7,Clay,5.8,43-41-49,2.7876,35.2322,2420,2023-03-01,104,79,13,290,Hybrid-1,23.2,6,2023-07-15,Good,Flat,Drought,162
2023-04-01,Mombasa,96,27.1,Clay,6.5,45-21-36,-3.1419,36.4243,2842,2023-03-01,81,0,5,491,Local-1,21.5,4,2023-07-15,Average,Wet,Drought,154
2023-04-01,Kisumu,131,20.5,Loam,6.9,27-17-21,1.1944,38.1331,1657,2023-03-01,141,88,12,443,Hybrid-2,24.2,6,2023-07-15,Good,Hilly,Drought,146
2023-04-01,Kisumu,61,21.1,Sandy,7.4,42-44-50,-3.2317,39.3736,1882,2023-03-01,105,4,9,241,Local-1,24.8,7,2023-07-15,Average,Hilly,Normal,162
2023-04-01,Kisumu,13,27.5,Clay,7.1,48-31-20,3.6104,35.9605,1051,2023-03-01,84,94,7,356,Hybrid-2,21.0,4,2023-07-15,Poor,Flat,Flooded,194
2023-04-01,Nairobi,127,21.7,Loam,6.2,43-31-35,-1.2179,34.4737,1535,2023-03-01,102,94,1,464,Local-1,21.0,5,2023-07-15,Poor,Hilly,Normal,200
2023-04-01,Mombasa,120,26.5,Clay,6.2,25-42-26,2.5543,36.7967,2014,2023-03-01,61,40,2,446,Hybrid-1,22.6,6,2023-07-15,Average,Flat,Drought,121
2023-04-01,Kisumu,75,27.6,Clay,5.7,47-39-43,3.1005,39.5256,2401,2023-03-01,82,46,19,490,Hybrid-1,21.1,5,2023-07-15,Good,Flat,Flooded,151
2023-04-01,Eldoret,145,27.7,Loam,6.2,39-42-25,1.35,35.1672,1665,2023-03-01,74,89,10,434,Hybrid-1,23.2,8,2023-07-15,Poor,Wet,Flooded,101
2023-04-01,Nairobi,76,21.5,Loam,7.0,25-15-33,-3.548,38.0585,2361,2023-03-01,81,24,20,281,Local-1,18.7,5,2023-07-15,Poor,Wet,Drought,106
2023-04-01,Nakuru,139,20.9,Sandy,7.2,23-26-33,-2.9335,34.9414,2015,2023-03-01,137,53,2,230,Local-1,23.8,7,2023-07-15,Good,Wet,Drought,132
2023-04-01,Mombasa,62,24.6,Clay,6.2,47-30-36,-1.3272,39.2956,2870,2023-03-01,148,89,16,240,Hybrid-1,18.1,4,2023-07-15,Poor,Flat,Flooded,194
2023-04-01,Nakuru,104,25.7,Loam,6.9,25-16-31,1.6517,34.7095,2825,2023-03-01,113,37,1,352,Hybrid-2,23.1,4,2023-07-15,Poor,Wet,Flooded,147
2023-04-01,Nairobi,60,24.2,Loam,7.5,19-30-26,3.238,37.0355,1081,2023-03-01,113,79,15,253,Hybrid-1,22.0,8,2023-07-15,Good,Hilly,Drought,193
2023-04-01,Nakuru,1,26.8,Clay,6.7,14-38-30,1.5863,36.7103,2453,2023-03-01,51,76,19,305,Local-1,23.1,5,2023-07-15,Poor,Wet,Flooded,186
2023-04-01,Kisumu,34,24.8,Clay,5.9,24-20-28,2.3665,39.4043,2895,2023-03-01,72,80,1,316,Hybrid-2,21.1,5,2023-07-15,Average,Hilly,Normal,185
2023-04-01,Nairobi,70,28.4,Clay,6.5,40-42-18,-2.7246,36.71,1592,2023-03-01,96,92,10,247,Hybrid-2,20.6,7,2023-07-15,Average,Flat,Flooded,176
2023-04-01,Mombasa,68,20.6,Loam,7.0,38-43-42,-2.6586,36.3449,1799,2023-03-01,70,77,16,326,Local-1,21.3,5,2023-07-15,Good,Flat,Drought,173
2023-04-01,Nakuru,40,24.2,Sandy,7.4,38-20-31,-1.3455,37.0049,1493,2023-03-01,98,68,18,347,Hybrid-2,20.6,4,2023-07-15,Poor,Hilly,Drought,152
2023-04-01,Eldoret,107,22.6,Loam,7.1,23-46-50,0.1573,37.6539,2677,2023-03-01,50,2,16,373,Hybrid-2,22.0,5,2023-07-15,Good,Hilly,Normal,136
2023-04-01,Nairobi,51,25.7,Loam,6.1,19-13-14,2.5116,38.4906,1050,2023-03-01,58,73,12,312,Hybrid-1,18.8,6,2023-07-15,Average,Hilly,Drought,156
2023-04-01,Eldoret,1,22.1,Loam,5.9,49-47-16,-2.6246,35.9974,1417,2023-03-01,107,86,15,421,Hybrid-1,22.8,7,2023-07-15,Good,Flat,Drought,193
2023-04-01,Eldoret,106,22.4,Clay,6.8,17-47-44,3.378,38.9061,2948,2023-03-01,75,49,2,324,Local-1,22.6,7,2023-07-15,Poor,Flat,Drought,156
2023-04-01,Eldoret,110,29.0,Sandy,7.0,35-28-41,0.3697,38.7363,2358,2023-03-01,135,98,13,493,Hybrid-2,24.0,5,2023-07-15,Average,Hilly,Drought,111
2023-04-01,Nairobi,11,29.2,Sandy,6.0,30-39-26,1.6336,35.2646,1327,2023-03-01,73,89,1,489,Hybrid-1,22.5,8,2023-07-15,Good,Hilly,Normal,128
2023-04-01,Kisumu,41,29.2,Loam,6.3,47-23-26,-2.6874,38.9959,2886,2023-03-01,141,93,13,332,Hybrid-2,23.9,4,2023-07-15,Good,Hilly,Flooded,152
2023-04-01,Kisumu,93,22.4,Sandy,6.4,49-41-49,-1.2308,39.9625,1573,2023-03-01,150,21,15,318,Hybrid-1,24.0,6,2023-07-15,Good,Flat,Flooded,115
2023-04-01,Kisumu,145,27.2,Clay,6.5,16-12-42,2.6168,34.5244,1246,2023-03-01,142,3,14,403,Hybrid-2,22.0,5,2023-07-15,Poor,Hilly,Drought,152
2023-04-01,Eldoret,57,24.8,Sandy,5.8,43-19-29,-0.3517,38.1922,2935,2023-03-01,100,41,19,211,Local-1,23.8,8,2023-07-15,Good,Wet,Flooded,160
2023-04-01,Mombasa,79,25.0,Clay,5.5,33-25-34,0.2145,35.0646,1422,2023-03-01,53,37,14,500,Hybrid-1,19.9,4,2023-07-15,Poor,Hilly,Normal,115
2023-04-01,Eldoret,38,20.0,Sandy,6.3,30-27-29,3.0601,38.4713,1572,2023-03-01,93,79,9,450,Hybrid-2,22.6,4,2023-07-15,Average,Wet,Flooded,153
2023-04-01,Mombasa,40,25.5,Clay,5.6,21-31-38,0.8986,39.9065,1247,2023-03-01,78,50,17,289,Hybrid-2,18.9,4,2023-07-15,Good,Flat,Normal,108
2023-04-01,Eldoret,126,28.5,Sandy,6.1,32-16-29,-2.9914,39.0679,2001,2023-03-01,58,32,6,408,Hybrid-1,24.8,5,2023-07-15,Good,Flat,Normal,121
2023-04-01,Nakuru,26,21.1,Clay,6.5,22-40-31,-3.4389,39.2326,2052,2023-03-01,60,95,0,218,Local-1,22.6,4,2023-07-15,Average,Wet,Normal,117
2023-04-01,Eldoret,140,28.2,Sandy,5.8,45-37-17,-3.869,34.1287,2510,2023-03-01,91,53,12,403,Hybrid-2,18.5,8,2023-07-15,Good,Flat,Drought,105
2023-04-01,Nairobi,46,27.7,Clay,7.1,39-29-11,3.0959,39.7979,2914,2023-03-01,145,98,16,435,Hybrid-1,19.8,5,2023-07-15,Good,Wet,Flooded,188
2023-04-01,Nairobi,62,26.1,Clay,6.4,34-33-10,-1.4802,36.2744,1847,2023-03-01,65,93,0,256,Hybrid-1,20.2,6,2023-07-15,Average,Wet,Normal,150
2023-04-01,Eldoret,18,28.5,Loam,6.4,47-24-33,2.6448,38.2314,1500,2023-03-01,80,40,12,304,Hybrid-1,22.3,5,2023-07-15,Good,Flat,Drought,139
2023-04-01,Nairobi,146,29.8,Loam,7.4,47-46-10,2.8327,38.7467,1780,2023-03-01,124,48,12,495,Hybrid-1,23.6,5,2023-07-15,Average,Flat,Drought,195
2023-04-01,Kisumu,72,23.7,Sandy,6.9,18-25-42,-3.4708,37.7652,1004,2023-03-01,55,9,11,486,Hybrid-1,19.1,4,2023-07-15,Good,Flat,Drought,124
2023-04-01,Eldoret,141,24.7,Clay,6.7,10-41-19,-3.6574,38.7678,2274,2023-03-01,105,41,12,248,Local-1,18.8,6,2023-07-15,Poor,Flat,Flooded,170
2023-04-01,Nakuru,30,27.4,Clay,7.0,29-38-46,-2.9782,37.452,2977,2023-03-01,138,44,0,426,Hybrid-2,22.3,5,2023-07-15,Poor,Wet,Drought,109
2023-04-01,Nakuru,111,20.4,Clay,7.1,47-49-14,0.8094,37.3137,2822,2023-03-01,136,89,3,480,Hybrid-1,21.6,7,2023-07-15,Poor,Hilly,Drought,174
2023-04-01,Nairobi,140,20.1,Clay,6.6,38-28-44,2.5456,37.1346,1069,2023-03-01,108,75,17,414,Local-1,19.7,8,2023-07-15,Poor,Flat,Flooded,177
2023-04-01,Eldoret,69,27.3,Loam,7.5,10-17-46,-2.1344,34.9797,1370,2023-03-01,66,0,13,500,Local-1,20.5,8,2023-07-15,Good,Flat,Flooded,131
2023-04-01,Nakuru,62,27.1,Sandy,6.3,43-38-41,-0.1492,37.954,1703,2023-03-01,53,85,6,410,Hybrid-2,22.5,7,2023-07-15,Good,Wet,Normal,154
2023-04-01,Eldoret,37,29.1,Sandy,6.0,14-28-47,-2.8077,35.0002,1433,2023-03-01,68,1,19,428,Hybrid-2,19.7,4,2023-07-15,Good,Wet,Drought,134
2023-04-01,Nakuru,79,20.5,Loam,5.6,50-33-31,-1.4225,36.4865,2339,2023-03-01,112,84,3,267,Hybrid-1,20.2,7,2023-07-15,Average,Wet,Drought,175
2023-04-01,Nairobi,113,23.6,Sandy,6.9,27-43-39,-2.2698,38.4335,2355,2023-03-01,75,97,17,271,Hybrid-1,23.5,7,2023-07-15,Poor,Wet,Drought,118
2023-04-01,Eldoret,93,23.9,Clay,5.7,14-43-41,0.5774,38.7601,2573,2023-03-01,116,22,0,289,Local-1,24.4,7,2023-07-15,Poor,Hilly,Drought,118
2023-04-01,Eldoret,14,23.2,Clay,7.0,24-32-49,-0.0299,36.8082,1683,2023-03-01,149,95,13,307,Hybrid-2,19.7,4,2023-07-15,Good,Hilly,Flooded,178
2023-04-01,Mombasa,10,28.5,Sandy,5.7,19-45-23,-2.8799,39.8135,1426,2023-03-01,124,40,0,237,Hybrid-1,20.6,5,2023-07-15,Good,Wet,Flooded,129
2023-04-01,Eldoret,61,26.1,Clay,5.9,27-32-46,3.5235,35.7406,2327,2023-03-01,57,72,1,449,Hybrid-2,18.3,7,2023-07-15,Poor,Hilly,Flooded,147
2023-04-01,Eldoret,113,23.5,Loam,5.9,48-40-44,1.0869,36.8419,1517,2023-03-01,98,58,18,263,Local-1,21.6,4,2023-07-15,Good,Hilly,Normal,167
2023-04-01,Eldoret,52,21.6,Clay,7.3,19-11-33,2.4104,39.9607,2136,2023-03-01,58,49,8,301,Local-1,21.6,4,2023-07-15,Good,Hilly,Normal,128
2023-04-01,Nakuru,16,21.1,Sandy,6.3,28-15-19,-2.9458,37.4797,1173,2023-03-01,74,6,13,226,Hybrid-2,19.7,8,2023-07-15,Good,Hilly,Flooded,156
2023-04-01,Eldoret,27,25.4,Loam,7.2,42-27-26,-2.6288,39.8905,2738,2023-03-01,140,83,18,428,Hybrid-2,23.6,4,2023-07-15,Average,Wet,Flooded,122
2023-04-01,Kisumu,86,20.3,Loam,7.4,21-45-45,2.5536,34.7004,2779,2023-03-01,104,89,5,272,Local-1,24.4,4,2023-07-15,Good,Hilly,Drought,154
2023-04-01,Nairobi,40,24.8,Clay,7.1,30-19-25,2.6641,38.1179,1733,2023-03-01,122,50,5,421,Hybrid-2,24.2,7,2023-07-15,Poor,Wet,Flooded,104
2023-04-01,Nairobi,8,20.5,Loam,6.5,18-14-27,1.7473,36.0516,1400,2023-03-01,105,2,8,326,Hybrid-2,23.2,5,2023-07-15,Average,Wet,Normal,127
2023-04-01,Nakuru,77,25.8,Sandy,7.3,20-36-20,-3.0228,36.5853,1925,2023-03-01,135,56,1,407,Local-1,21.4,8,2023-07-15,Average,Flat,Drought,146
2023-04-01,Nakuru,95,24.1,Sandy,6.9,25-41-29,1.1124,35.9845,2512,2023-03-01,130,35,4,385,Local-1,18.1,5,2023-07-15,Good,Wet,Normal,159
2023-04-01,Nairobi,25,25.2,Loam,5.6,36-18-31,-2.2411,34.5578,2177,2023-03-01,98,53,11,346,Hybrid-1,22.3,6,2023-07-15,Good,Flat,Normal,165
2023-04-01,Kisumu,117,29.8,Loam,6.4,10-26-40,-3.6934,38.4265,2482,2023-03-01,96,48,1,328,Hybrid-1,20.1,6,2023-07-15,Average,Flat,Drought,100
2023-04-01,Kisumu,88,21.5,Clay,6.7,38-13-25,-2.7774,37.1871,1536,2023-03-01,149,81,3,270,Hybrid-2,18.8,7,2023-07-15,Average,Hilly,Drought,149
2023-04-01,Kisumu,130,27.0,Clay,6.8,15-23-39,3.2218,34.2387,2340,2023-03-01,118,61,15,329,Local-1,20.6,8,2023-07-15,Good,Wet,Drought,147
2023-04-01,Kisumu,148,25.2,Clay,7.3,19-49-33,2.7884,38.8178,2504,2023-03-01,62,97,7,317,Hybrid-1,23.0,7,2023-07-15,Average,Hilly,Flooded,178
2023-04-01,Mombasa,139,27.5,Loam,6.1,26-41-24,0.0718,35.7529,2828,2023-03-01,50,35,1,447,Local-1,20.2,4,2023-07-15,Poor,Hilly,Drought,199
2023-04-01,Eldoret,78,24.6,Sandy,5.8,18-21-20,2.129,38.1678,1057,2023-03-01,106,61,13,294,Hybrid-1,19.5,8,2023-07-15,Poor,Wet,Drought,169
2023-04-01,Nakuru,57,21.7,Clay,7.3,14-28-32,-1.7785,37.1522,1397,2023-03-01,67,20,8,230,Local-1,21.5,7,2023-07-15,Good,Wet,Normal,131
2023-04-01,Nakuru,132,29.9,Sandy,5.7,24-27-42,1.7252,34.0535,1295,2023-03-01,76,87,1,323,Hybrid-1,21.3,6,2023-07-15,Average,Wet,Flooded,123
2023-04-01,Eldoret,146,26.9,Loam,7.0,30-35-13,0.2101,37.7264,2645,2023-03-01,84,44,12,309,Local-1,21.4,4,2023-07-15,Good,Wet,Drought,159
2023-04-01,Nakuru,6,27.5,Loam,5.8,13-10-45,0.8474,34.5345,1227,2023-03-01,85,50,7,223,Local-1,23.0,5,2023-07-15,Good,Hilly,Normal,111
2023-04-01,Kisumu,145,20.4,Sandy,6.0,49-10-43,3.3353,37.7607,2068,2023-03-01,60,9,17,392,Hybrid-1,19.3,5,2023-07-15,Good,Hilly,Flooded,195
2023-04-01,Nairobi,32,28.9,Loam,5.8,19-39-24,-3.1619,34.2512,1728,2023-03-01,141,98,17,249,Local-1,19.3,5,2023-07-15,Good,Hilly,Drought,170
2023-04-01,Eldoret,66,23.3,Loam,5.6,34-32-35,-3.4513,38.0874,2921,2023-03-01,63,42,12,498,Local-1,21.4,5,2023-07-15,Poor,Flat,Drought,109
2023-04-01,Eldoret,133,24.7,Clay,7.5,39-43-50,-2.0211,38.8374,1233,2023-03-01,139,72,3,317,Hybrid-2,18.2,7,2023-07-15,Good,Flat,Flooded,119
2023-04-01,Kisumu,33,25.7,Sandy,6.9,39-43-30,-0.0662,39.0509,1646,2023-03-01,58,61,12,238,Hybrid-1,23.1,5,2023-07-15,Average,Wet,Flooded,113
2023-04-01,Nakuru,100,23.4,Loam,7.1,42-28-27,2.8969,35.9898,1090,2023-03-01,128,45,15,249,Local-1,19.3,8,2023-07-15,Good,Hilly,Flooded,196
2023-04-01,Kisumu,48,23.1,Loam,5.8,15-42-34,-2.3648,36.841,1404,2023-03-01,137,10,2,342,Hybrid-2,18.6,5,2023-07-15,Average,Hilly,Drought,102
2023-04-01,Kisumu,109,21.5,Loam,6.8,47-19-39,-3.6649,36.4056,2177,2023-03-01,54,38,18,451,Hybrid-2,22.0,5,2023-07-15,Good,Wet,Drought,195
2023-04-01,Mombasa,25,29.0,Sandy,7.5,17-10-48,-2.0523,34.5221,1462,2023-03-01,137,76,18,370,Hybrid-1,22.6,5,2023-07-15,Average,Flat,Normal,111
2023-04-01,Mombasa,66,25.0,Loam,6.8,32-36-42,0.0284,34.4441,2502,2023-03-01,60,0,10,449,Hybrid-1,23.2,6,2023-07-15,Poor,Flat,Flooded,173
2023-04-01,Mombasa,56,23.1,Loam,6.1,31-15-44,3.8577,38.803,1197,2023-03-01,65,76,9,223,Local-1,19.2,4,2023-07-15,Good,Hilly,Normal,154
2023-04-01,Eldoret,87,26.0,Sandy,6.0,28-16-36,-2.0987,39.4008,1335,2023-03-01,144,59,11,251,Hybrid-2,20.2,8,2023-07-15,Average,Flat,Drought,150
2023-04-01,Nairobi,23,29.0,Clay,6.8,46-17-38,-2.0036,36.2872,2113,2023-03-01,134,82,9,425,Hybrid-2,19.8,7,2023-07-15,Poor,Hilly,Flooded,193
2023-04-01,Kisumu,27,22.8,Clay,6.2,23-35-28,-0.5843,36.9376,2566,2023-03-01,90,6,19,206,Hybrid-1,20.9,7,2023-07-15,Good,Hilly,Flooded,118
2023-04-01,Kisumu,89,29.4,Clay,6.9,29-36-21,1.6566,39.451,2954,2023-03-01,81,11,5,422,Hybrid-2,22.8,8,2023-07-15,Average,Flat,Normal,142
2023-04-01,Kisumu,18,21.6,Loam,6.5,39-40-49,2.3565,39.6642,2509,2023-03-01,53,21,13,322,Hybrid-2,22.0,4,2023-07-15,Average,Hilly,Drought,115
2023-04-01,Mombasa,52,26.1,Sandy,7.3,31-20-45,-2.3688,35.5351,1400,2023-03-01,129,77,2,336,Hybrid-2,24.0,4,2023-07-15,Average,Flat,Flooded,174
2023-04-01,Nakuru,22,28.0,Loam,7.0,34-48-41,2.3896,39.0007,2049,2023-03-01,78,48,11,221,Hybrid-2,23.4,7,2023-07-15,Good,Hilly,Flooded,136
2023-04-01,Kisumu,0,26.1,Clay,6.2,47-25-36,1.8609,37.9107,1327,2023-03-01,131,87,10,411,Local-1,21.8,6,2023-07-15,Poor,Hilly,Drought,117
2023-04-01,Kisumu,83,29.2,Sandy,6.4,45-10-45,3.973,36.9609,2005,2023-03-01,85,72,18,470,Local-1,23.6,4,2023-07-15,Poor,Wet,Normal,100
2023-04-01,Eldoret,148,22.5,Clay,5.6,36-20-15,-1.1778,35.6643,1401,2023-03-01,119,100,18,358,Local-1,22.2,7,2023-07-15,Average,Flat,Drought,124
2023-04-01,Mombasa,108,26.7,Loam,6.3,12-46-25,-0.2211,36.9086,2224,2023-03-01,142,70,17,380,Hybrid-1,20.8,5,2023-07-15,Good,Wet,Normal,180
2023-04-01,Kisumu,14,20.4,Clay,6.8,11-23-30,1.4062,38.2598,2100,2023-03-01,108,43,18,395,Hybrid-1,19.6,6,2023-07-15,Good,Hilly,Drought,140
2023-04-01,Nakuru,79,27.9,Loam,6.6,14-44-35,0.1869,38.6241,1627,2023-03-01,111,60,1,285,Hybrid-2,22.3,7,2023-07-15,Good,Wet,Flooded,194
2023-04-01,Eldoret,47,25.5,Clay,6.0,22-27-45,-2.2969,37.0029,1124,2023-03-01,130,51,3,349,Hybrid-1,18.8,6,2023-07-15,Poor,Flat,Drought,117
2023-04-01,Eldoret,79,27.2,Loam,5.8,35-26-49,-3.36,34.8283,1275,2023-03-01,138,98,2,271,Local-1,23.6,7,2023-07-15,Average,Wet,Normal,143
2023-04-01,Eldoret,64,22.7,Loam,7.2,45-46-34,-3.6524,35.3393,1458,2023-03-01,108,44,5,351,Local-1,18.8,5,2023-07-15,Good,Flat,Drought,126
2023-04-01,Mombasa,70,29.9,Loam,5.6,27-35-46,3.208,34.0747,2582,2023-03-01,83,4,20,231,Hybrid-2,24.1,4,2023-07-15,Good,Wet,Normal,163
2023-04-01,Nakuru,133,29.9,Sandy,6.4,13-28-36,-2.2373,34.8936,1834,2023-03-01,130,24,5,471,Hybrid-1,19.8,6,2023-07-15,Average,Wet,Flooded,171
2023-04-01,Nakuru,5,23.6,Loam,6.5,33-23-24,0.5265,37.8465,2596,2023-03-01,117,78,1,309,Local-1,22.2,6,2023-07-15,Good,Wet,Drought,157
2023-04-01,Kisumu,75,21.1,Clay,7.2,14-11-50,0.2652,39.577,2910,2023-03-01,118,50,10,422,Local-1,23.9,5,2023-07-15,Poor,Flat,Normal,196
2023-04-01,Nairobi,8,26.7,Clay,5.6,20-45-28,-3.3979,34.6624,1055,2023-03-01,58,89,15,496,Hybrid-1,20.3,7,2023-07-15,Average,Wet,Normal,150
2023-04-01,Kisumu,55,25.2,Clay,7.0,35-34-15,1.487,34.809,2253,2023-03-01,62,40,8,221,Local-1,22.0,4,2023-07-15,Average,Flat,Flooded,159
2023-04-01,Eldoret,110,28.8,Sandy,7.5,20-50-29,-2.6578,39.811,2366,2023-03-01,84,87,3,200,Local-1,18.1,7,2023-07-15,Good,Wet,Normal,113
2023-04-01,Kisumu,55,20.6,Loam,7.0,43-37-21,1.1172,34.6336,1181,2023-03-01,115,78,13,401,Hybrid-2,20.5,7,2023-07-15,Average,Flat,Flooded,106
2023-04-01,Mombasa,118,21.6,Sandy,6.2,23-10-41,-3.228,37.1787,2438,2023-03-01,75,37,7,386,Local-1,20.6,4,2023-07-15,Average,Flat,Normal,153
2023-04-01,Mombasa,0,29.0,Loam,6.1,18-28-42,2.0108,34.3746,2606,2023-03-01,56,50,17,244,Hybrid-2,24.9,5,2023-07-15,Good,Wet,Normal,151
2023-04-01,Nairobi,58,23.8,Sandy,5.6,27-14-50,0.3614,37.6725,2169,2023-03-01,107,85,13,306,Hybrid-2,20.7,6,2023-07-15,Poor,Hilly,Drought,114
2023-04-01,Mombasa,128,27.6,Clay,6.7,28-21-22,0.0554,36.2421,2947,2023-03-01,94,12,3,359,Local-1,23.8,4,2023-07-15,Good,Wet,Flooded,187
2023-04-01,Nairobi,89,28.6,Loam,7.4,31-43-30,2.2884,35.462,2376,2023-03-01,95,35,15,347,Hybrid-1,21.5,5,2023-07-15,Average,Wet,Drought,158
2023-04-01,Eldoret,125,21.5,Sandy,5.9,25-50-36,0.0046,36.0659,1959,2023-03-01,138,99,1,310,Local-1,24.7,8,2023-07-15,Poor,Hilly,Normal,116
2023-04-01,Mombasa,62,26.6,Loam,6.5,30-41-23,1.848,36.5178,2208,2023-03-01,108,11,10,396,Local-1,23.5,8,2023-07-15,Good,Flat,Normal,136
2023-04-01,Eldoret,68,23.9,Loam,7.0,41-22-44,3.4498,39.4699,1270,2023-03-01,144,61,12,473,Hybrid-1,22.0,8,2023-07-15,Good,Wet,Flooded,163
2023-04-01,Nakuru,10,25.8,Loam,5.8,47-18-16,0.9638,34.0607,2786,2023-03-01,129,67,6,440,Local-1,23.1,4,2023-07-15,Average,Wet,Drought,155
2023-04-01,Nairobi,56,23.0,Clay,7.5,32-33-39,3.3203,34.5469,1199,2023-03-01,109,18,2,432,Hybrid-1,18.9,4,2023-07-15,Good,Hilly,Flooded,168
2023-04-01,Eldoret,58,28.5,Clay,7.4,24-43-38,-0.8766,36.7295,1943,2023-03-01,122,91,8,334,Local-1,23.0,6,2023-07-15,Average,Flat,Flooded,137
2023-04-01,Mombasa,41,28.2,Sandy,6.6,35-19-37,3.4778,37.3583,2129,2023-03-01,125,96,8,418,Hybrid-1,21.1,8,2023-07-15,Average,Flat,Normal,104
2023-04-01,Kisumu,62,27.5,Loam,7.1,23-47-50,-1.8006,36.8768,1649,2023-03-01,132,4,3,375,Local-1,19.6,6,2023-07-15,Good,Flat,Drought,197
2023-04-01,Nairobi,138,24.9,Sandy,7.4,29-46-37,1.1374,35.0279,2421,2023-03-01,67,73,20,464,Hybrid-1,19.9,7,2023-07-15,Average,Wet,Flooded,189
2023-04-01,Kisumu,58,29.8,Clay,6.1,41-18-45,-3.143,38.2271,2266,2023-03-01,100,77,13,349,Local-1,19.7,8,2023-07-15,Average,Hilly,Flooded,186
2023-04-01,Mombasa,135,23.7,Loam,6.4,47-14-48,0.4298,37.0655,1287,2023-03-01,58,91,19,314,Local-1,24.0,4,2023-07-15,Good,Flat,Drought,144
2023-04-01,Nairobi,7,25.4,Clay,6.4,37-45-18,1.725,37.867,2017,2023-03-01,66,46,9,349,Local-1,23.3,7,2023-07-15,Poor,Flat,Flooded,147
2023-04-01,Nakuru,22,26.5,Loam,6.9,10-45-46,-0.5188,39.166,2275,2023-03-01,106,48,20,342,Hybrid-2,18.6,8,2023-07-15,Average,Hilly,Drought,146
2023-04-01,Kisumu,88,22.7,Loam,7.0,13-45-17,-2.8866,37.4659,1893,2023-03-01,130,90,10,236,Local-1,23.4,7,2023-07-15,Good,Wet,Drought,109
